pupilId,nr_tasks_per_pupil,total_duration in minutes,average duration per task in minutes,AI-1-v2-1-1,AI-4-v2-1-4,EvalML-1-1,ML-2-1-1,EvalML-1-5,AI-4-v2-1-5,EvalML-1-2,EvalML-1-6,AIClosing-1-1,AIClosing-1-3,AIClosing-1-4,AI-1-v2-1-2,AI-1-v2-1-2_eval,AI-1-v2-1-2_null_answer,AI-1-v2-1-2_unknown,AI-1-v2-1-2_correct_points,AI-1-v2-1-2_incorrect_points,AI-1-v2-1-2_irrelevant_points,AI-1-v2-1-2_rating_content,AI-1-v2-1-2_rating_format,AI-1-v2-1-2_rating_creativity,AI-4-v2-1-3,AI-4-v2-1-3_eval,AI-4-v2-1-3_null_answer,AI-4-v2-1-3_unknown,AI-4-v2-1-3_correct_points,AI-4-v2-1-3_incorrect_points,AI-4-v2-1-3_irrelevant_points,AI-4-v2-1-3_rating_content,AI-4-v2-1-3_rating_format,AI-4-v2-1-3_rating_creativity,ML-2-1-2,ML-2-1-2_eval,ML-2-1-2_null_answer,ML-2-1-2_unknown,ML-2-1-2_correct_points,ML-2-1-2_incorrect_points,ML-2-1-2_irrelevant_points,ML-2-1-2_rating_content,ML-2-1-2_rating_format,ML-2-1-2_rating_creativity,EvalML-1-7,EvalML-1-7_eval,EvalML-1-7_null_answer,EvalML-1-7_unknown,EvalML-1-7_correct_points,EvalML-1-7_incorrect_points,EvalML-1-7_irrelevant_points,EvalML-1-7_rating_content,EvalML-1-7_rating_format,EvalML-1-7_rating_creativity,AIClosing-1-2,AIClosing-1-5,AIClosing-1-5_eval,AIClosing-1-5_null_answer,AIClosing-1-5_unknown,AIClosing-1-5_correct_points,AIClosing-1-5_incorrect_points,AIClosing-1-5_irrelevant_points,AIClosing-1-5_rating_content,AIClosing-1-5_rating_format,AIClosing-1-5_rating_creativity,LimitsML-1-2,LimitsML-1-2_eval,LimitsML-1-2_null_answer,LimitsML-1-2_unknown,LimitsML-1-2_correct_points,LimitsML-1-2_incorrect_points,LimitsML-1-2_irrelevant_points,LimitsML-1-2_rating_content,LimitsML-1-2_rating_format,LimitsML-1-2_rating_creativity,AI-2-v2-1-1,EvalML-1-4,AI-4-v2-1-1,AI-4-v2-1-2,AI-3-v2-1-2,EvalML-1-3,Classification-1-1-1,Clustering-1-1-1,ML-3-1-2,ML-3-1-3,ML-3-1-4,EvalML-1-9,Classification-2-1-8,Impact-1-1-1,EvalML-1-8,LimitsML-1-1,AIClosing-1-6,AIClosing-1-7,AIClosing-1-8,AIClosing-1-8_eval,AIClosing-1-8_null_answer,AIClosing-1-8_unknown,AIClosing-1-8_correct_points,AIClosing-1-8_incorrect_points,AIClosing-1-8_irrelevant_points,AIClosing-1-8_rating_content,AIClosing-1-8_rating_format,AIClosing-1-8_rating_creativity,classId
x9cvAEjXv473yQT5t,66,34.36666666666667,0.5207070707070707,56.0,58.0,55.0,65.0,60.0,48.0,53.0,58.0,54.0,28.0,60.0,"<span style=""color: rgb(77, 81, 86);"">ist ein Teilgebiet der Informatik, das sich mit der Automatisierung intelligenten Verhaltens und dem maschinellen Lernen befasst</span>",correct,,,,,,5.0,4.0,4.0,"<span style=""color: rgb(32, 33, 36);"">Die&nbsp;</span><strong style=""color: rgb(32, 33, 36);"">KI</strong><span style=""color: rgb(32, 33, 36);"">,&nbsp;</span><strong style=""color: rgb(32, 33, 36);"">einfach erklärt</strong><span style=""color: rgb(32, 33, 36);"">, ist der Versuch, menschliches Lernen und Denken auf den Computer zu übertragen und ihm damit Intelligenz zu verleihen. ... Ziel der&nbsp;</span><strong style=""color: rgb(32, 33, 36);"">KI</strong><span style=""color: rgb(32, 33, 36);"">-Forschung ist es seit jeher, die Funktion unseres Gehirns und unseres Geists einerseits zu verstehen und andererseits künstlich nachbauen zu können.</span>",correct,,,,,,5.0,3.0,2.0,"<strong style=""color: rgb(32, 33, 34);"">Maschinelles Lernen</strong><span style=""color: rgb(32, 33, 34);"">&nbsp;ist ein Oberbegriff für die „künstliche“ Generierung von&nbsp;</span><a href=""https://de.wikipedia.org/wiki/Wissen"" rel=""noopener noreferrer"" target=""_blank"" style=""color: rgb(11, 0, 128);"">Wissen</a><span style=""color: rgb(32, 33, 34);"">&nbsp;aus&nbsp;</span><a href=""https://de.wikipedia.org/wiki/Erfahrung"" rel=""noopener noreferrer"" target=""_blank"" style=""color: rgb(11, 0, 128);"">Erfahrung</a><span style=""color: rgb(32, 33, 34);"">: Ein künstliches System lernt aus Beispielen und kann diese nach Beendigung der&nbsp;</span><a href=""https://de.wikipedia.org/wiki/Lernen"" rel=""noopener noreferrer"" target=""_blank"" style=""color: rgb(11, 0, 128);"">Lernphase</a><span style=""color: rgb(32, 33, 34);"">&nbsp;verallgemeinern.&nbsp;</span>",correct,,,,,,1.0,0.0,0.0,Maschinen können erkennen ob es richtig oder falsch läuft und sich so verbessern,correct,,,,,,4.0,3.0,3.0,56.0,ich finde es nicht bedrohend oder schädlich,correct,,,,,,3.0,3.0,3.0,Die KI würde sie trotzdem als hunde erkennen,correct,,,,,,3.0,3.0,3.0,"[True, False, False, True]","[True, False, True, False]","[True, False, False, True]","[False, False, True, False, False, False, True]","[True, True, False]","[True, False, False, True, False, True, False, False, True]","[False, True, False]","[False, True, True, False]","[True, False]","[True, False]","[False, True]","[True, True]","[True, False, False]","[False, True]","[True, False, True, True, False, True, True, True]","[True, False, False]",100.0,100.0,Ich fande es eine sehr hilfreiche und interessante art und weise etwas neues zu lernen. fande es Top,correct,,,,,,5.0,1.0,0.0,NCm8NNbAmNsur5S33
rdey75egbdBviYKD6,66,100.91666666666667,1.5290404040404042,46.0,29.0,67.0,40.0,46.0,21.0,45.0,59.0,55.0,54.0,63.0,"Ich denke Künstliche Intelligenz sind beispielsweise Roboter, die irgendwelche alltäglichen Dinge für uns Menschen erledigen können. Durch die künstliche Intelligenz kann beispielsweise mithilfe von Informationstechnischen Steuerungen ""modern"" gelernt werden, aber die künstliche Intelligenz kann auch in vielen anderen Bereichen vertretbar sein und angewendet werden.",correct,,,,,,5.0,5.0,5.0,KI ist die Künstliche Intelligenz,correct,,,,,,2.0,2.0,2.0,.,correct,,,,,,2.0,2.0,2.0,"Beim maschinellen Lernen bauen die Algorithmen mit Hilfe von Trainingstaten Modelle auf, um nach vermehrtem ""lernen"" eine Struktur zu bilden. Irgendwann kann der Algorithmus die Dinge selbst erkennen.",correct,,,,,,5.0,5.0,5.0,60.0,"Ich denke die Besorgtheit ist durchaus berechtigt, aber durch eine Sehr lange Entwicklung der unterschiedlichen KIs werden diese vemutlich immer besser. Allerdings ist es auch so, dass bestimmte Dinge einfach nicht durch KI ersetzt werden können. (Pflegeberufe etc)",correct,,,,,,5.0,5.0,5.0,"Ich denke der Algorithmus würde nicht erkennen, dass es Seehunde sind er würde also weiter der Meinung sein, dass es Hunde sind.",correct,,,,,,5.0,4.0,3.0,"[True, False, True, True]","[True, False, True, False]","[True, False, True, False]","[False, True, False, True, False, False, True]","[True, True, False]","[True, False, True, True, False, False, True, False, True]","[True, True, False]","[True, False, True, True]","[False, True]","[False, True]","[False, True]","[False, True]","[True, False, True]","[False, True]","[False, False, True, False, False, True, True, True]","[True, False, False]",59.0,74.0,Ich fand es gut,correct,,,,,,3.0,3.0,3.0,NCm8NNbAmNsur5S33
8hxAMt4258GP8RcE8,66,43.3,0.656060606060606,52.0,44.0,58.0,56.0,56.0,53.0,58.0,58.0,51.0,39.0,54.0,roboter<br>,correct,,,,,,1.0,1.0,1.0,"<span style=""background-color: rgba(4, 4, 5, 0.07); color: rgb(220, 221, 222);"">ist ein Teilgebiet der Informatik, das sich mit der Automatisierung intelligenten Verhaltens und dem maschinellen Lernen befasst</span>",correct,,,,,,4.0,4.0,4.0,"<span style=""background-color: rgb(54, 57, 63); color: rgb(220, 221, 222);"">Maschinelles Lernen ist ein Oberbegriff für die „künstliche“ Generierung von Wissen aus Erfahrung: Ein künstliches System lernt aus Beispielen und kann diese nach Beendigung der Lernphase verallgemeinern.</span>",correct,,,,,,1.0,0.0,0.0,maschinen kontrollieren und verbessern sich selbst ,correct,,,,,,3.0,3.0,3.0,52.0,Ich finde es nicht bedrohend oder schädlich<br>,correct,,,,,,3.0,3.0,3.0,sie würden sie trozdem als hunde erkennen<br>,correct,,,,,,3.0,3.0,3.0,"[False, False, True, True]","[True, False, True, False]","[False, True, False, True]","[False, False, False, True, False, False, True]","[True, True, False]","[True, True, False, False, False, True, False, False, True]","[True, False, False]","[True, False, True, False]","[True, False]","[True, False]","[True, False]","[True, True]","[True, False, True]","[False, True]","[True, False, True, True, False, True, True, True]","[True, False, False]",100.0,100.0,Ich finde es eine sehr hilfreiche und interessante weise zu lernen ,correct,,,,,,5.0,0.0,0.0,NCm8NNbAmNsur5S33
HxKGojut2Tgf5rb4c,57,67.18333333333334,1.178654970760234,7.0,64.0,,67.0,,57.0,,,49.0,50.0,26.0,<ul><li>meiner Meinung nach kann man darunter alles verstehen was kunst und intelligenz betrifft</li><li>warscheinlich meint man mit künstlich kreatives</li></ul>,correct,,,,,,4.0,4.0,3.0,KI gibt es in vielen Formen der Technologie. Zum Beispiel sorgt die KI dafür das mein Instagram Feed sich neu ladet mit Bildern die mich interessieren und es schlägt mir Dinge vor basierend auf Dingen die ich mag oder gekauft habe.,correct,,,,,,5.0,5.0,5.0,Ich denke Maschinelles lernen bedeutet Maschinen lernen dazu und bilden sich selber fort.,correct,,,,,,2.0,2.0,2.0,,,,,,,,,,,96.0,Es wird aufjedenfall seine Vorteile mit sich bringen und helfen wird es auch viel. Aber es hat eher mehr Nachteile und wenn sowas in der Zukunft passieren sollte muss man noch besser auf seine persönlichen Daten aufpassen. Und was man preisgibt im Internet.,correct,,,,,,5.0,4.0,4.0,der algorhitmus würde nur noch seehunde als hunde labeln und keine normalen hunde mehr,pending,,,,,,,,,"[True, True, True, True]",[],"[True, False, False, False]","[False, True, False, False, False, False, False]","[True, False, False]",[],"[True, False, True]","[False, True, True, False]","[True, False]","[True, False]","[True, False]",[],"[True, False, True]","[False, True]",[],"[True, True, False]",70.0,84.0,Ich fand alles gut und verständlich. Die Texte waren sehr hilfreich.,correct,,,,,,4.0,3.0,4.0,NCm8NNbAmNsur5S33
8BxHyj57tDQP6thKX,66,25.766666666666666,0.39040404040404036,37.0,25.0,75.0,1.0,100.0,25.0,100.0,100.0,30.0,8.0,1.0,Eine schlaue Maschiene ,correct,,,,,,3.0,3.0,2.0,es ist ein künstliches Gehirn ,correct,,,,,,2.0,2.0,2.0,das weiß ich nicht <br>,correct,,,,,,3.0,3.0,3.0,maschienen erkennen was sie richtig und falsch gemacht haben und sich verbessern ,correct,,,,,,5.0,4.0,3.0,35.0,die jobs werden leichter und die schwierigen arbeiten werden übernommen ,correct,,,,,,5.0,4.0,4.0,es würde nichts erkennen,correct,,,,,,4.0,3.0,3.0,"[False, True, False, False]","[True, False, True, False]","[True, False, False, False]","[False, True, False, True, False, True, False]","[True, False, False]","[True, False, False, True, False, True, False, False, True]","[False, True, False]","[False, True, False, True]","[True, False]","[True, False]","[False, True]","[True, True]","[False, True, False]","[False, True]","[True, False, True, True, False, True, True, True]","[True, True, False]",47.0,59.0,war sehr interesant ,correct,,,,,,5.0,0.0,0.0,NCm8NNbAmNsur5S33
XjSEcRBzt99CQK253,6,14.6,2.433333333333333,27.0,,,,,,,,,,,Künstliche Intelligenz ist ein Teil der der Informatik/ Elektronik. Diese befasst sich mit dem maschinellen lernen.,correct,,,,,,5.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[True, False, True, True]",[],[],[],"[True, False, True]",[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,,NCm8NNbAmNsur5S33
NHPSudYwp9A4DT5t2,43,43.31666666666667,1.0073643410852713,100.0,9.0,,67.0,,7.0,,,65.0,35.0,53.0,Wenn man gut Zeichnen oder malen kann fast schon so gut wie ein Künstler,correct,,,,,,2.0,3.0,4.0,<h1>KL. steht für Kapitänleutnant Kazaa lite und das ist ein Programm glaub ich.</h1><br><br>PS: Ich hab gegoogelt weil ich keine Ahnung hatte:),correct,,,,,,3.0,3.0,3.0,Ich weiß noch nicht viel,pending,,,,,,,,,,,,,,,,,,,59.0,Ich würde mit der person erstmal darüber sprechen und halt Fragen was für ein beruf Er oder sie hat und der person dannn alles erklären und viellicht auch die Angst nehmen,correct,,,,,,5.0,4.0,4.0,,,,,,,,,,,"[True, False, True, False]",[],"[False, False, True, False]","[False, False, False, True, True, False, False]","[False, True, False]",[],"[False, True, True]",[],"[True, False]","[True, False]","[False, True]",[],[],"[False, True]",[],[],100.0,88.0,Ich habe alles sehr gut gefunden und habe keine Verbesserungsvorschläge. <br>ich habe auch viel dazugelernt.,correct,,,,,,5.0,5.0,5.0,NCm8NNbAmNsur5S33
zBgRiFyXPXhDqsqwb,66,178.48333333333332,2.704292929292929,1.0,52.0,41.0,59.0,39.0,39.0,58.0,44.0,46.0,45.0,56.0,Künstliche Intelligenz könnte sein das man was am PC malen oder sich künstlich machen soll.Und vielleicht Häuser bauen und kaufen ,correct,,,,,,3.0,4.0,3.0,Es gibt verschiedene Arten von Kl wie zum beispiel auch in spielen oder Filmen. Es Könnte sein dass das wo wir in den Filmen sehen schon bald in Realität passiert aber die Forscher sind da schon Jahrhunderte dran,correct,,,,,,4.0,4.0,4.0,maschinelles Lernen ist glaub ich lernen mit Geräten die dir helfen etwas zu lernen,correct,,,,,,3.0,2.0,2.0,Maschinelles Lernen ist wie das Wort schon sagt lernen mit Maschinen.Die können uns  bei manchen teilen helfen ,pending,,,,,,,,,58.0,Ich würde sagen das KI aufjedenfall kommt aber das wir Menschenauch in manchen Sachen auch besser sind und die KI nicht ersetzen kann.,correct,,,,,,3.0,3.0,2.0,Ich glaube es würde verwechselt weil sie sich nicht unterscheiden,correct,,,,,,3.0,3.0,3.0,"[True, False, False, True]","[True, True, False, False]","[True, False, True, True]","[True, True, True, False, False, True, True]","[True, True, False]","[False, True, False, True, True, True, False, False, True]","[True, True, False]","[True, True, False, True]","[True, False]","[True, False]","[False, True]","[False, True]","[False, True, False]","[False, True]","[True, True, False, False, False, True, False, True]","[True, True, False]",92.0,100.0,Ich fande es war sehr gut man hat viel gelernt es war einfach und verständlich und abwechslungsreich perfekt ich habe nichts zu verbessern,correct,,,,,,5.0,5.0,5.0,NCm8NNbAmNsur5S33
rZonxXtMrqpQXsBqY,19,15.166666666666666,0.7982456140350876,42.0,67.0,,,,38.0,,,,,,Wenn glaub jemand was sehr gut weiß,correct,,,,,,2.0,2.0,2.0,öä,false,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[False, True, True, False]",[],"[True, True, True, False]","[False, True, True, True, False, True, False]","[False, True, True]",[],[],[],[],[],[],[],[],"[False, True]",[],[],,,,,,,,,,,,,NCm8NNbAmNsur5S33
tpz88kuoMHS8jFg6o,31,39.46666666666667,1.2731182795698925,100.0,100.0,,,,14.0,,,87.0,68.0,100.0,"Eine Künstliche Intelligenz, also KI, ist ein Computer, der menschlich programmiert werden soll. Es wird versucht, so weit wie möglich dem Computer menschliches Lernen und Denken beizubringen, so dass er sich selbst weiterentwickeln kann. Somit versuchen wir jedoch auch, die Funktion der Gehirne der Menschen zu verstehen und künstlich nachzubauen. ",false,,,,,,5.0,5.0,5.0,"Eine KI ist ein vorprogrammierter Computer, welcher durch das selbstständige Lernen und Denken einem Menschen ähneln soll. Bisher ist es aber noch nicht gelungen, eine KI zu erstellen, die genau so schlau ist wie ein Mensch, da dies mehrere Jahre brauchen würde, das Wissen zu erlangen. Sie können selbst Entscheidungen treffen und lernen daraus.",false,,,,,,5.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,80.0,"Über die ÜBerwachung sollte man sich keine Sorgen machen, sofern man nicht selbst straftätig ist. Wenn man alle Regeln, wie es jeder machen sollte, beachtet, dann ist die Überwachung nur zum Gunsten der jeweiligen Person. Anstatt sich nur Sorgen über die Nachteile zu machen sollte man sich zudem auch mehr Gedanken über die Vorteile machen. Das allgemeine Leben fast aller Menschen wird erleichtert, Künstliche Intelligenzen machen vieles ohne nachzufragen, ohne ein letztes Wort usw. Es ist wie, als hätte man eine Person im Haushalt oder die einem folgt, die alles was man sagt macht, ohne etwas dazu zu sagen. Natürlich wird es auch durch ""Deep-Fakes"" usw. Nachteile geben, aber das wird ebenfalls durch andere, sichere KIs aussortiert, die dann erkennen, was gefaked ist und was nicht usw.",false,,,,,,5.0,5.0,5.0,,,,,,,,,,,"[True, False, False, True]",[],"[False, True, True, False]","[False, True, False, False, True, True, True]","[True, True, False]",[],[],[],[],[],[],[],[],"[False, True]",[],[],100.0,82.0,"War alles sehr verständlich, keine Verbesserungsvorschläge.",false,,,,,,5.0,5.0,5.0,hZ9Hi9DLZSm5JMbNm
BvGkjti4sPdAMYcit,42,18.133333333333333,0.4317460317460317,29.0,55.0,,56.0,,37.0,,,75.0,100.0,29.0,Künstliche Inteligenz ist ein Programm welches mit Hilfe von Berechnngen versucht eine Inteligenz zu erschaffen welche der des Menschen ähnelt.,correct,,,,,,4.0,4.0,5.0,Eine KI ist eine Künstliche Inteligenz welche dazu in der Lage ist eigenständig entscheidungen zu treffen.,correct,,,,,,3.0,4.0,2.0,Maschinen lernen durch ihre Fehler,correct,,,,,,4.0,4.0,4.0,,,,,,,,,,,100.0,"Das ich ihn verstehe, man den Technischen vortschrit allerdings nicht aufhalten kann und man vertrauen in die Menschen haben muss die eine solche KI programieren.",false,,,,,,5.0,4.0,4.0,,,,,,,,,,,"[True, True, False, True]",[],"[True, True, False, False]","[True, True, False, False, False, True, True]","[True, True, False]",[],[],[],"[True, False]","[True, False]","[False, True]",[],[],"[False, True]",[],[],92.0,97.0,Ich finde das macht richtig Spaß. Gerne noch mehr Aufagen,false,,,,,,5.0,5.0,5.0,hZ9Hi9DLZSm5JMbNm
n9zGaAFZH5uiAEoTH,42,1395.0833333333333,33.21626984126984,74.0,92.0,,70.0,,32.0,,,100.0,64.0,51.0,Ich finde es spannend bloß ich habe angst vor den moment wo künstliche Intelligenz schlauer ist als die Menschheit das das was in den meisten filmen passiert wahr werden könnte außerdem habe ich jetzt noch dazu gelernt das durch die KI viele Menschen schon heutzutage überwacht und bewertet werden.Ich denke aber inzwischen das KI was gutes ist bloß durch die filme in ein falsche licht gerückt wird und von Personen die dadurch macht und Kontrolle ausüben so wie in China,correct,,,,,,5.0,5.0,5.0,KI ist ein erfindung die sich selbst steuern kann also selbst entscheiden kann und aus erfahrungen lernt sie sind meistens nur auf ein bestimmten bereicht programmiert so enstehen durch KI Datensammlungen über einzelne Personen die in den meisten Ländern für Produktempfehlungen verwendet werden aber in manchen Ländern der ganze Alltag über diese Systeme bewertet wird und dir durch deine Datensammlung bestimmte Sachen nicht erlaubt oder auch elraubt was zu vollen Kontrolle von ein paar Personen über das ganze Land sorgt zur jetzigen zeit gibt es keine ki die schlauer ist als der mensch selbst,correct,,,,,,4.0,3.0,5.0,Ich denke maschinelles lernen funktioniert so das eine Ki aus vielen bildern die sie bekommt gleichheiten raussucht die bei der Mehrheit vorhanden sind und sich daraus ableitet was z.b die eigenschaften des Aussehens eines hundes sind. Und so mehr Bilder die KI bekommt desto genauer kann sie hunden von anderen Tieren unterscheiden,correct,,,,,,5.0,4.0,5.0,,,,,,,,,,,76.0,Das sie momentan ziemlich einfach und gut zu kontrollieren ist aber ein größeren faktor in unserem leben spielt als man denkt was nicht nur vorteile bringt z.b das man nicht mehr so lange bestimmte produkte im internet suchen muss weil man Vorschläge bekommt. Aber natürlich auch nachteile wie eine starke Überwachung oder zu viel werbung überall auf jeder seite im internet,correct,,,,,,5.0,5.0,5.0,,,,,,,,,,,"[True, True, True, True]",[],"[False, True, True, False]","[False, True, False, False, True, False, True]","[True, True, False]",[],[],[],"[False, True]","[False, True]","[True, False]",[],[],"[False, True]",[],[],99.0,72.0,es war eine unterhaltsame vermitlung man konnte viel frei entscheiden,correct,,,,,,5.0,5.0,5.0,hZ9Hi9DLZSm5JMbNm
29Lq4fguqCLhap77S,42,95.51666666666667,2.274206349206349,1.0,71.0,,46.0,,86.0,,,46.0,43.0,48.0,"Künstliche Intelligenz sind Computer, welche selbstständig denken und Entscheidungen treffen. Dies wird zum Beispiel in der Medizin oder bei Autos verwendet.",false,,,,,,5.0,5.0,5.0,"KI ist Technik, welche durch Ausführung lernt. Das wird in der Medizin, bei Autos (Navis, Verkehrregelung oder Autopilot), Computerspielen oder auch im Haushalt genutzt. Entweder es dient dem Nutzer oder dem Hersteller, im Bereich Haushalt zum Beispiel hilft es dem Nutzer, um das Haus zu putzen, als Beispiel aber im Bereich Social Media zum Beispiel hilft es dem Hersteller, den dieser verdienten durch angepasste Werbung, unter anderem Geld.",false,,,,,,5.0,5.0,5.0,"Maschinelles Lernen bedeutet, das ein Programm durch das trainieren seiner bestimmten Aufgaben sich verbessert, dies tut es aber selbstständig.",correct,,,,,,5.0,5.0,5.0,,,,,,,,,,,100.0,"Es kann sein, das KI zum Teil böse werden kann, jedoch kann das bei allem passieren und es wird ja hoffentlich Leute geben, die diesem entgegenwirken.",false,,,,,,4.0,5.0,3.0,,,,,,,,,,,"[True, True, True, True]",[],"[True, False, True, False]","[False, True, False, False, True, False, True]","[True, False, False]",[],[],[],"[True, False]","[True, False]","[False, True]",[],[],"[False, True]",[],[],100.0,100.0,"Ich fand es sehr schön, das Videos, Sprachaufnahmen und Bilder eingebaut wurden.",false,,,,,,5.0,5.0,5.0,hZ9Hi9DLZSm5JMbNm
ZBCKZQe7G5j79DXKE,66,34.78333333333333,0.5270202020202019,78.0,100.0,22.0,1.0,80.0,46.0,1.0,78.0,59.0,62.0,64.0,"<ul><li>Es sind keine Lebewesen</li><li>KI's zeigen intelligentes Verhalten in einem kleinen Bereich</li><li>Es gibt keine KI, welche genau so schlau in allen Bereichen ist, wie ein Mensch </li></ul>",correct,,,,,,4.0,5.0,5.0,<ul><li>Es ist kein Lebewesen</li><li>Sie lernen durch Erfahrung</li><li>Sie können eigenständig Entscheidungen treffen</li><li><br></li></ul>,correct,,,,,,5.0,4.0,4.0,Ich habe keine Ahnung,correct,,,,,,3.0,3.0,3.0,<ul><li>Wenn eine KI dazu lernt ??</li></ul>,correct,,,,,,1.0,1.0,1.0,100.0,"<ul><li>Es kommt immer drauf an wofür die KI verwendet wird</li><li>Solamge sie nicht exckt oder ähnlich wie ein Mensch handeln kann ist es noch relativ ""Sicher""</li></ul>",correct,,,,,,5.0,4.0,4.0,<ul><li>Alles wird dann als Hund erkannt</li><li>Obwohl dies gar nicht so ist</li><li><br></li></ul>,correct,,,,,,5.0,3.0,3.0,"[True, True, False, True]","[True, True, True, True]","[False, True, False, True]","[True, True, False, True, True, False, True]","[False, True, True]","[True, False, False, True, True, False, True, False, True]","[True, True, False]","[True, True, True, True]","[True, False]","[True, False]","[True, False]","[False, True]","[False, True, True]","[False, True]","[True, False, False, False, True, True, True, False]","[False, True, False]",100.0,100.0,<ul><li>Alles war sehr gut zu verstehen</li><li>Es gab nicht wirklich schwierigkeiten bei denen ich gar nicht mehr weiter wusste ...</li></ul>,correct,,,,,,5.0,5.0,5.0,NCm8NNbAmNsur5S33
qNwxRmjLQuzRGBe6W,66,48.75,0.7386363636363636,49.0,46.0,51.0,36.0,54.0,47.0,52.0,68.0,74.0,46.0,23.0,"Künstliche Intelligenz sind elektronische Sachen wie Roboter, die nahe an der Menschlichen Intelligenz liegen.",correct,,,,,,5.0,4.0,4.0,KI kann unterschiedliches sein sie lernt aus Erfahrungen und lernt immer mehr und mehr sie ist die künstliche Intelligenz die vom menschlichen Körper abgeschaut wurde.,correct,,,,,,5.0,5.0,5.0,Maschinelles Lernen ist eine neue Technik die der Computer aus Daten selbstständig lernt den Unterschied zwischen zwei Tieren zu finden.,correct,,,,,,4.0,4.0,4.0,Maschinelles Lernen ist der Umgang zu lernen in der heutigen zeit,correct,,,,,,3.0,3.0,3.0,72.0,"Nachtürlich kann es schlecht ausfallen aber es würde der Menschheit für paar Jobs schon leichter fallen, sodass man nicht soviel zb tragen muss die künstliche Intelligenz kann dann schon dabei helfen.",correct,,,,,,5.0,4.0,4.0,Dann würde man es als Hunde erkennen.,correct,,,,,,3.0,3.0,3.0,"[False, False, False, True]","[True, False, True, False]","[True, True, False, True]","[True, True, False, True, True, False, True]","[True, False, True]","[True, True, False, True, False, True, False, False, True]","[True, False, True]","[True, False, True, True]","[True, False]","[False, True]","[False, True]","[True, False]","[True, True, False]","[False, True]","[True, True, False, True, False, True, True, False]","[False, True, False]",92.0,78.0,Ich fande es mit den Videos sehr gut gemacht und es hat auch sehr Spaß gemacht und dazu hat man auch noch was gelernt.,correct,,,,,,5.0,5.0,5.0,NCm8NNbAmNsur5S33
