,pupilId,classId,taskId,taskSeriesId,duration,state,submitted,subType,evaluation,falseAttempts,hintsTaken,rating,teacherFeedback,question,answers,minLabel,maxLabel,hints,sampleSolution,number words in answer,rating_content,rating_format,rating_creativity
44,bniRycMi5bwrXjvGy,qFEyvypMn4sAwLwtc,EvalML-1-7,EvalML,43,Beim maschinellen Lernen wird die KI mit Beispielen gefüttert und dadurch trainiert. ,True,freetext,correct,,,"{'content': 5, 'format': 5, 'creativity': 4}",,"Beschreib noch einmal in eigenen Worten, was maschinelles Lernen ist.",,,,,"Das maschinelle Lernen ist ein Teilbereich der KI. Er beschäftigt sich mit Programmen, die selbständig in großen Datenmengen Gesetzmäßigkeiten erkennen können. Solche Programme lernen anhand vieler Beispiele bzw. aus Erfahrung.",12.0,5.0,5.0,4.0
45,bniRycMi5bwrXjvGy,qFEyvypMn4sAwLwtc,EvalML-1-8,EvalML,68,"[True, False, True, True, False, True, True, True]",True,multipleChoice,correct,,,,,Welche der Aussagen über maschinelles Lernen stimmen?,"[{'de': 'Algorithmen des maschinellen Lernens können aus vorhandenen Daten selbständig lernen', 'en-US': 'Machine learning algorithms can learn autonomously from existing data'}, {'de': 'Beim überwachten Lernen nutzen wir Daten ohne Label', 'en-US': 'In supervised learning, we use data without a label'}, {'de': 'Beim unüberwachten Lernen versuchen wir, Strukturen in den Daten zu entdecken', 'en-US': 'In unsupervised learning, we try to discover structure in the data'}, {'de': 'Clustering ist ein Beispiel für unüberwachtes Lernen', 'en-US': 'Clustering is an example of unsupervised learning'}, {'de': 'Wenn wir für Daten Label vorhersagen wollen, betreiben wir Clustering', 'en-US': 'When we want to predict labels for data points, we engage in clustering'}, {'de': 'Wenn wir für Daten Label vorhersagen wollen, betreiben wir überwachtes Lernen', 'en-US': 'If we want to predict label for data, we do supervised learning'}, {'de': 'Algorithmen des maschinellen Lernens lernen nur, was in den Daten vorhanden ist. Daher ist die Auswahl an Trainingsdaten sehr wichtig', 'en-US': 'Machine learning algorithms only learn what is available in the data. Therefore, the selection of training data is very important'}, {'de': 'Algorithmen des maschinellen Lernens benötigen oft große Mengen an Daten, damit sie gute Ergebnisse erzielen', 'en-US': 'Machine learning algorithms often require large amounts of data to produce good results'}]",,,,"[True, False, True, True, False, True, True, True]",,,,
46,bniRycMi5bwrXjvGy,qFEyvypMn4sAwLwtc,EvalML-1-9,EvalML,21,"[True, True]",True,multipleChoice,correct,,,,,Welche Art des Lernens sind folgende Aufgaben?,"[{'de': 'Eine Webseite, die für neue Rezepte vorhersagt, ob sie dir “gefallen” oder “nicht gefallen”, ist eine Aufgabe für das überwachte Lernen', 'en-US': 'A website that predicts whether you will ""like"" or ""dislike"" new recipes is a task for supervised learning'}, {'de': 'Eine Webseite, die ähnliche Rezepte gruppiert, wäre eine Aufgabe für das Clustering', 'en-US': 'A website that groups similar recipes would be a task for clustering'}]",,,,"[True, True]",,,,
47,bniRycMi5bwrXjvGy,qFEyvypMn4sAwLwtc,Impact-1-1-1,Impact-1,139,"[False, True]",True,multipleChoice,correct,,,,,"Was glaubst du, warum das Gesicht der dunkelhäutigen Frau nicht erkannt wurde?","[{'de': 'Der Algorithmus wurde falsch programmiert', 'en-US': 'The algorithm was programmed incorrectly'}, {'de': 'Die Trainingsdaten, mit denen der Algorithmus gelernt hat, enthielten keine oder kaum Bilder von dunkelhäutigen Menschen', 'en-US': 'The training data with which the algorithm learned contained no or hardly any images of dark-skinned people'}]",,,,"[False, True]",,,,
48,bniRycMi5bwrXjvGy,qFEyvypMn4sAwLwtc,Impact-2-1-1,Impact-2,149,"Menschen können manipuliert werden und wenn man genug Videomaterial von jemandem hat, kann man einen Fake erstellen wo du die Person sagt was man möchte.",True,freetext,correct,,,"{'content': 4, 'format': 5, 'creativity': 4}",,Was für Probleme könnten durch den Einsatz von Deepfakes entstehen?,,,,,"Mögliche Probleme: Der Ruf und die Privatsphäre bestimmter Personen kann gezielt angegriffen werden. Meinungen können manipuliert werden. Es wird möglich, Videobeweisen leichter zu widersprechen.",25.0,4.0,5.0,4.0
49,bniRycMi5bwrXjvGy,qFEyvypMn4sAwLwtc,Impact-2-1-2,Impact-2,53,1,True,surveySlider,,,,,,"Ich würde gerne in einem Land leben, dass den Alltag aller Bürger mit KI überwacht.",,Stimme nicht zu,Stimme stark zu,,,,,,
50,bniRycMi5bwrXjvGy,qFEyvypMn4sAwLwtc,Impact-2-1-3,Impact-2,6,100,True,surveySlider,,,,,,Die Überwachung des Alltags aller Bürger sehe ich sehr kritisch.,,Stimme nicht zu,Stimme stark zu,,,,,,
51,bniRycMi5bwrXjvGy,qFEyvypMn4sAwLwtc,Impact-2-1-4,Impact-2,7,100,True,surveySlider,,,,,,"Mich würde es stören, mittels KI-Technologien überwacht zu werden.",,Stimme nicht zu,Stimme stark zu,,,,,,
52,bniRycMi5bwrXjvGy,qFEyvypMn4sAwLwtc,Impact-2-1-5,Impact-2,8,1,True,surveySlider,,,,,,Die Überwachung durch die Regierung bietet viele Vorteile für die Gesellschaft.,,Stimme nicht zu,Stimme stark zu,,,,,,
53,bniRycMi5bwrXjvGy,qFEyvypMn4sAwLwtc,Impact-2-1-6,Impact-2,6,100,True,surveySlider,,,,,,"Ich würde nicht in einem Land leben wollen, dass meinen Alltag überwacht.",,Stimme nicht zu,Stimme stark zu,,,,,,
54,bniRycMi5bwrXjvGy,qFEyvypMn4sAwLwtc,Impact-2-1-7,Impact-2,6,1,True,surveySlider,,,,,,In einem Land mit Überwachung würde ich mich sehr sicher fühlen.,,Stimme nicht zu,Stimme stark zu,,,,,,
55,bniRycMi5bwrXjvGy,qFEyvypMn4sAwLwtc,Impact-3-1-1,Impact-3,88,"[0, 1, 0, 0, 1, 0]",True,survey,,,,,,"Was glaubst du, welche Berufe relativ einfach von KI-Anwendungen übernommen werden können?","[{'de': 'Pflegepersonal', 'en-US': 'Care givers'}, {'de': 'LKW- und Taxifahrer', 'en-US': 'Truck and cab drivers'}, {'de': 'Wissenschaftler', 'en-US': 'Scientists'}, {'de': 'Angestellte bei einer Bank oder Versicherung', 'en-US': 'Employees at a bank or insurance company'}, {'de': 'Angestellte im Kundenservice', 'en-US': 'Customer service employees'}, {'de': 'Lehrer', 'en-US': 'Teacher'}]",,,,,,,,
56,bniRycMi5bwrXjvGy,qFEyvypMn4sAwLwtc,Impact-3-1-2,Impact-3,49,"[False, True, False, True, True, False]",True,multipleChoice,correct,"[[False, True, False, True, False, False]]",1,,,Welche Jobs sind also bedroht?,"[{'de': 'Pflegepersonal', 'en-US': 'Care givers'}, {'de': 'LKW- und Taxifahrer', 'en-US': 'Truck and cab drivers'}, {'de': 'Wissenschaftler', 'en-US': 'Scientists'}, {'de': 'Angestellte bei einer Bank oder Versicherung', 'en-US': 'Employees at a bank or insurance company'}, {'de': 'Angestellte im Kundenservice', 'en-US': 'Customer service employees'}, {'de': 'Lehrer', 'en-US': 'Teacher'}]",,,"Kaum betroffen sind soziale Jobs und solche, die viel abstraktes Denken benötigen.","[False, True, False, True, True, False]",,,,
57,bniRycMi5bwrXjvGy,qFEyvypMn4sAwLwtc,Impact-3-1-3,Impact-3,145,"Die Arbeit könnte, wenn KI und Mensch zusammenarbeiten, zuverlässiger und besser werden.",True,freetext,correct,,,"{'content': 4, 'format': 5, 'creativity': 4}",,"In vielen Bereichen wird der Mensch auch nicht ersetzt, sondern mit KI-Methoden kombiniert eingesetzt werden. Was wären positive Auswirkungen dieser Kooperation?",,,,,"Mögliche Antworten wären: Effizientere und sicherere Arbeit, Fehlerreduzierung, neue Möglichkeiten, Menschen haben idealerweise mehr Zeit für soziale Berufe und Berufe mit Kreativität, Firmen haben steigende Produktivität bei sinkenden Kosten, wirtschaftliches Wachstum...",12.0,4.0,5.0,4.0
58,bniRycMi5bwrXjvGy,qFEyvypMn4sAwLwtc,Impact-4-1-1,Impact-4,34,"[True, False, True, True, True, True, False]",True,multipleChoice,correct,,,,,Was sind möglichen Folgen vom Einsatz von KI in der Medizin?,"[{'de': 'KI kann die Erkennung von Tumoren auf Scans verbessern', 'en-US': 'AI can improve tumor detection on scans'}, {'de': 'KI-Methoden können immer die richtige Diagnose stellen', 'en-US': 'AI methods can always make the right diagnosis'}, {'de': 'KI kann helfen, bessere Diagnosen zu stellen', 'en-US': 'AI can help make better diagnoses'}, {'de': 'KI kann helfen, die richtigen Behandlungen zu empfehlen', 'en-US': 'AI can help recommend the right treatments'}, {'de': 'KI kann helfen, die Behandlungen besser an jeden einzelnen Patienten anzupassen', 'en-US': 'AI can help better tailor treatments to each individual patient'}, {'de': 'KI kann die medizinische Versorgung günstiger machen', 'en-US': 'AI can make medical care more affordable'}, {'de': 'KI-Methoden werden Ärzte komplett ersetzen', 'en-US': 'AI methods will completely replace doctors'}]",,,"Denk auch an alles, was du schon über KI weißt.","[True, False, True, True, True, True, False]",,,,
59,bniRycMi5bwrXjvGy,qFEyvypMn4sAwLwtc,AIClosing-1-1,AIClosing,16,88,True,surveySlider,,,,,,KI wird das Leben der Menschen verbessern.,,Stimme nicht zu,Stimme stark zu,,,,,,
60,bniRycMi5bwrXjvGy,qFEyvypMn4sAwLwtc,AIClosing-1-2,AIClosing,6,100,True,surveySlider,,,,,,"Bei der Entwicklung von KI gibt es Risiken, die bedacht werden müssen",,Stimme nicht zu,Stimme stark zu,,,,,,
61,bniRycMi5bwrXjvGy,qFEyvypMn4sAwLwtc,AIClosing-1-3,AIClosing,6,64,True,surveySlider,,,,,,KI birgt eine Gefahr für die Menschheit.,,Stimme nicht zu,Stimme stark zu,,,,,,
62,bniRycMi5bwrXjvGy,qFEyvypMn4sAwLwtc,AIClosing-1-4,AIClosing,7,100,True,surveySlider,,,,,,Die Vorteile durch die Entwicklung von KI überwiegen die Risiken.,,Stimme nicht zu,Stimme stark zu,,,,,,
63,bniRycMi5bwrXjvGy,qFEyvypMn4sAwLwtc,AIClosing-1-5,AIClosing,49,"Ich glaube, dass meine Angst haben brauch, da meiner Meinung nach Menschen immer überlegen werden sein.",True,freetext,correct,,,"{'content': 4, 'format': 2, 'creativity': 4}",,"Du siehst also, dass die Erwartungen der Menschen sehr unterschiedlich ausfallen, was KI betrifft. Die Gefühle reichen von Dankbarkeit für Arbeitserleichterung über Skepsis bis Angst. Mit allem, was du jetzt über KI weißt, was würdest du jemandem sagen, der besorgt über eine Zukunft mit KI ist?",,,,,"Hier können die SuS nochmal alles, was sie über KI wissen, wiederholen. Sie können anführen, dass alle derzeitigen Anwendungen zu spezifischen KI gehören und wir weit entfernt von einer allgemeinen KI sind. Sie können die ganzen positiven Auswirkungen vom Einsatz von KI aufzählen und auch differenzieren und die wirklichen Probleme durch KI thematisieren.",16.0,4.0,2.0,4.0
64,bniRycMi5bwrXjvGy,qFEyvypMn4sAwLwtc,AIClosing-1-6,AIClosing,5,55,True,surveySlider,,,,,,Hattest du Spaß?,,Sehr wenig,Sehr viel,,,,,,
65,bniRycMi5bwrXjvGy,qFEyvypMn4sAwLwtc,AIClosing-1-7,AIClosing,5,73,True,surveySlider,,,,,,Hast du etwas gelernt?,,Sehr wenig,Sehr viel,,,,,,
66,bniRycMi5bwrXjvGy,qFEyvypMn4sAwLwtc,AIClosing-1-8,AIClosing,14,War alles gut.,True,freetext,correct,,,"{'content': 5, 'format': 5, 'creativity': 5}",,"Wir wollen diesen Kurs natürlich noch verbessern, damit zukünftige Schülerinnen und Schüler noch mehr Spaß haben. Möchtest du uns zum Abschied noch etwas mitteilen? Was fandest du besonders gut, war irgendeine Stelle doof oder schwer verständlich oder sollen wir irgendwas ändern?",,,,,"Die SuS können hier noch etwas loswerden. Ist kein Muss, sie haben ja auch schon genug gearbeitet :)",3.0,5.0,5.0,5.0
67,sqBXKssFvS8pFYAMv,qFEyvypMn4sAwLwtc,AI-1-v2-1-1,AI-1-v2,48,89,True,surveySlider,,,,,,"Wie gut weißt du schon, was KI ist?",,Gar nicht,Sehr gut,,,,,,
68,sqBXKssFvS8pFYAMv,qFEyvypMn4sAwLwtc,AI-1-v2-1-2,AI-1-v2,147,Künstliche  Intelligenz ist ein Algorithmus der trainiert oder programmiert wurde bei bestimmten Reißen oder Bedingungen bestimmte Handlungen ausführt.,True,freetext,correct,,,"{'content': 4, 'format': 4, 'creativity': 4}",,"Was ist deiner Meinung nach Künstliche Intelligenz? Es ist gar nicht schlimm, wenn du dir nicht ganz sicher bist. Du bist ja hier, um es zu lernen. Schreib einfach alles auf, was du über sie weißt oder denkst. Bei solchen Aufgaben, kriegt deine Lehrkraft deine abgegebene Antwort immer zugeschickt, um sie bewerten zu können. ",,,,,"Die Schülerinnen und Schüler (SuS) sollen beschreiben, was sie schon über KI wissen. Es ist nicht schlimm, wenn sie noch nichts wissen.",18.0,4.0,4.0,4.0
69,sqBXKssFvS8pFYAMv,qFEyvypMn4sAwLwtc,AI-1-v2-2-1,AI-1-v2,235,"[0, 0, 1, 0, 0]",True,survey,,,,,,"Wie viele deiner Zeichnungen hat die KI erkannt? Keine Sorge, das hier ist eine Umfrage, dabei gibt es keine richtigen oder falschen Antworten. Umfragen sind anonym, du kannst also einfach anklicken, was auf dich zutrifft. Danach siehst du, wie viele der anderen in deiner Klasse, welche Option gewählt haben.","[{'de': '0', 'en-US': '0'}, {'de': '1-2', 'en-US': '1-2.'}, {'de': '3-4', 'en-US': '3-4'}, {'de': '5-6', 'en-US': '5-6'}]",,,,,,,,
70,sqBXKssFvS8pFYAMv,qFEyvypMn4sAwLwtc,AI-2-v2-1-1,AI-2-v2,48,"[True, True, False, True]",True,multipleChoice,correct,,,,,"Kannst du erkennen, wo KI überall drin steckt? Denke dabei an die Eigenschaften, die alle KI-Anwendungen verbindet. Bei Multiple-Choice Aufgaben, neben denen “Mehrfachauswahl” steht, können mehrere Antworten richtig sein. Wähle alle richtigen Antworten aus. Wenn du mal nicht weiter weißt, kannst du dir auch einen Tipp holen.","[{'de': 'Der Newsfeed eines Social Network nutzt KI', 'en-US': 'The newsfeed of a social network uses AI'}, {'de': 'Die Personalisierung einer Google-Anfrage nutzt KI', 'en-US': 'The personalization of a Google query uses AI'}, {'de': 'Die Startseite einer Webseite, die jedem Besucher die gleichen Inhalte anzeigt nutzt KI', 'en-US': 'The home page of a website that displays the same content to every visitor uses AI'}, {'de': 'Gesichtserkennung nutzt KI', 'en-US': 'Face recognition uses AI'}]",,,"Denk an die Beispiele, die wir uns am Anfang angeschaut haben. Wenn du es immer noch nicht weißt, ist das nicht schlimm, dann zeigen wir dir die Lösung. Damit du aber auch wirklich etwas lernst, musst du diese eine Aufgabe dann später nochmal machen.","[True, True, False, True]",,,,
71,sqBXKssFvS8pFYAMv,qFEyvypMn4sAwLwtc,AI-3-v2-1-1,AI-3-v2,24,"[False, False, False]",True,multipleChoice,correct,,,,,Was für Sachen können KI-Anwendungen?,"[{'de': 'Die Anwendung, die den Facebook-Feed erstellt, kann auch Schach spielen', 'en-US': 'The application that creates the Facebook feed can also play chess'}, {'de': 'Das Programm zur Gesichtserkennung auf deinem Handy kann auch Auto fahren', 'en-US': 'The face recognition program on your phone can also drive a car'}, {'de': 'Eine Sprachsteuerung wie Siri oder Alexa kann auch Gesichter erkennen', 'en-US': 'A voice control like Siri or Alexa can also recognize faces'}]",,,"Kann überhaupt eine dieser Anwendungen etwas, für das sie nicht programmiert wurde?","[False, False, False]",,,,
72,sqBXKssFvS8pFYAMv,qFEyvypMn4sAwLwtc,AI-3-v2-1-2,AI-3-v2,64,"[True, False, True]",True,multipleChoice,correct,"[[False, False, True]]",1,,,Welche der Aussagen über KI-Anwendungen stimmen?,"[{'de': 'Empfehlungssysteme gehören zur spezifischen KI', 'en-US': 'Recommendation systems are part of specific AI'}, {'de': 'Programme zur Bilderkennung gehören zur allgemeinen KI', 'en-US': 'Image recognition programs are part of general AI'}, {'de': 'Eine KI aus einem Film, die eigenständige Entscheidungen trifft, mit Menschen spricht und sich am Ende gegen sie wendet, gehört zur allgemeinen KI', 'en-US': 'An AI from a movie that makes independent decisions, talks to humans and turns against them in the end is part of general AI'}]",,,Welche Anwendung kann nur eine Sache gut und welche könnte vieles?,"[True, False, True]",,,,
73,sqBXKssFvS8pFYAMv,qFEyvypMn4sAwLwtc,AI-4-v2-1-1,AI-4-v2,61,"[False, True, True, False]",True,multipleChoice,correct,"[[False, False, True, False]]",1,,,Was bedeuten diese Unterscheidung zwischen spezifischer und allgemeiner KI jetzt für die Intelligenz von KI-Anwendungen?,"[{'de': 'KI-Anwendungen sind allgemein intelligent', 'en-US': 'AI applications are generally intelligent'}, {'de': 'KI-Anwendungen zeigen intelligentes Verhalten in einem kleinen Bereich', 'en-US': 'AI applications exhibit intelligent behavior in a small domain'}, {'de': 'Intelligentes Verhalten in einem spezifischen Bereich muss nicht gleich allgemeine Intelligenz bedeuten', 'en-US': 'Intelligent behavior in a specific area does not have to mean general intelligence'}, {'de': 'Eine KI, die sich in einem einzigen Bereich so intelligent verhält wie ein Mensch, muss allgemeine Intelligenz besitzen', 'en-US': 'An AI that behaves as intelligently as a human in one single area must have general intelligence'}]",,,Denk an den Unterschied zwischen intelligentem Verhalten in einem kleinen Bereich (spezifische Intelligenz) und allgemeiner Intelligenz.,"[False, True, True, False]",,,,
74,sqBXKssFvS8pFYAMv,qFEyvypMn4sAwLwtc,AI-4-v2-1-2,AI-4-v2,109,"[True, True, False, True, True, False, True]",True,multipleChoice,correct,"[[True, True, False, False, True, False, True]]",1,,,Lass uns noch einmal das Wichtigste wiederholen! Welche dieser Aussagen stimmen?,"[{'de': 'KI-Anwendungen treffen eigenständige Entscheidungen', 'en-US': 'AI applications make independent decisions'}, {'de': 'KI-Anwendungen lernen durch Erfahrung', 'en-US': 'AI applications learn through experience'}, {'de': 'Intelligentes Verhalten setzt allgemeine Intelligenz voraus', 'en-US': 'Intelligent behavior requires general intelligence'}, {'de': 'Heutige KI-Anwendungen gehören alle zur spezifischen KI', 'en-US': ""Today's AI applications all belong to specific AI""}, {'de': 'Spezifische KI umfasst Anwendungen, die menschenähnliche Intelligenz in einem kleinen Bereich zeigen', 'en-US': 'Specific AI includes applications that exhibit human-like intelligence in a small domain'}, {'de': 'Ein Spam-Filter ist eine allgemeinen KI', 'en-US': 'A spam filter is a general AI'}, {'de': 'Eine KI, die in allen Bereichen so schlau ist wie ein Mensch, gibt es noch nicht', 'en-US': 'An AI that is as smart as a human in all areas does not yet exist'}]",,,Lies die Antworten ganz genau.,"[True, True, False, True, True, False, True]",,,,
75,sqBXKssFvS8pFYAMv,qFEyvypMn4sAwLwtc,AI-4-v2-1-3,AI-4-v2,293,"Eine KI kann durch bestimmte Handlungen, selbst entscheiden was es für eine Handlung ausführen muss. Dafür hat die KI einen Algorithmus durch den sie auch selbst erweitern oder ändern kann wenn’s eine selbstlernende KI ist. Es gibt spezifische KI die z.B nur die schnellste Autoroute von A nach B berechnen können aber auch allgemeine KI die in jedem Bereich ein gewisse Intelligenz  besitzen. Solch eine allgemeine Intelligenz gibt es aber noch nicht.",True,freetext,correct,,,"{'content': 5, 'format': 5, 'creativity': 4}",,"Jetzt weißt du schon mehr über KI. Sag nochmal in eigenen Worten, was KI ist. Denk dabei an die Eigenschaften, durch die sich KI-Anwendungen auszeichnen und die verschiedenen Arten von KIs.",,,,,"KI-Anwendungen zeichnen sich aus durch intelligentes Verhalten, das Treffen eigenständiger Entscheidungen und dem Lernen mittels Erfahrung. Man unterscheidet spezifische und allgemeine KI, wobei die spezifische KI intelligentes Verhalten in nur einem kleinen Bereich der Intelligenz zeigt. Alle bisherigen KI-Anwendungen gehören zur spezifischen KI. Allgemeine Intelligenz haben diese nicht.",72.0,5.0,5.0,4.0
